"t_stamp","1KTI10 熟料落料溫度","1CPI18 窯頭風壓","1K001_ON 窯主馬達運轉","1KII01 旋窯主馬達A電流","1KII02 旋窯主馬達B電流","1KJI01 旋窯主馬達A功率","1KSI01 窯主馬達A轉速","1KTI09 燒成帶溫度"
2026-03-20 11:19:24.000,1097.06812,-3.488062,-1.0,729.2075,696.5857,463.548981,2.03637648,799.382
2026-03-20 11:19:19.000,1097.06812,-3.488062,-1.0,722.186768,700.112366,475.794434,2.03637648,799.382
2026-03-20 11:19:14.000,1097.06812,-3.488062,-1.0,667.49054,667.1313,454.397827,2.03521776,799.382
2026-03-20 11:19:09.000,1097.06812,-3.48174143,-1.0,667.49054,667.1313,454.397827,2.03521776,799.382
2026-03-20 11:19:04.000,1097.06812,-3.27598286,-1.0,667.49054,667.1313,454.397827,2.02731752,799.382
2026-03-20 11:18:59.000,1097.06812,-3.27598286,-1.0,686.0709,695.8999,468.2672,2.02731752,799.382
2026-03-20 11:18:54.000,1097.06812,-2.45435381,-1.0,725.680847,705.0105,475.794434,2.03416443,799.382
2026-03-20 11:18:49.000,1097.06812,-2.45435381,-1.0,725.680847,705.0105,475.794434,2.026264,799.382
2026-03-20 11:18:44.000,1097.06812,-3.13342667,-1.0,687.115845,682.903442,467.806366,2.026264,799.382
2026-03-20 11:18:39.000,1097.06812,-3.13342667,-1.0,687.115845,682.903442,467.806366,2.026264,799.382
2026-03-20 11:18:34.000,1097.06812,-5.196629,-1.0,687.115845,682.903442,467.806366,2.04206467,799.382
2026-03-20 11:18:29.000,1097.06812,-5.565309,-1.0,734.1383,694.1366,468.2672,2.04206467,799.382
2026-03-20 11:18:24.000,1097.06812,-5.565309,-1.0,741.8448,730.252441,480.27124,2.03521776,799.382
2026-03-20 11:18:19.000,1097.06812,-5.565309,-1.0,741.8448,730.252441,480.27124,2.03300571,799.382
2026-03-20 11:18:14.000,1097.06812,-1.99719048,-1.0,678.005249,693.0916,468.486664,2.03300571,799.382
2026-03-20 11:18:09.000,1097.06812,-2.316011,-1.0,678.005249,693.0916,468.486664,2.03300571,799.382
2026-03-20 11:18:04.000,1097.06812,-2.316011,-1.0,686.0709,696.5857,473.907135,2.03742981,799.382
2026-03-20 11:17:59.000,1097.06812,-3.21980333,-1.0,686.0709,696.5857,473.907135,2.03637648,799.382
2026-03-20 11:17:54.000,1097.06812,-2.09620762,-1.0,721.501038,729.5667,490.1466,2.03637648,799.382
2026-03-20 11:17:49.000,1097.06812,-2.09620762,-1.0,721.501038,729.5667,490.1466,2.03742981,799.382
2026-03-20 11:17:44.000,1097.06812,-2.09620762,-1.0,670.984558,687.4424,453.4542,2.03742981,799.382
2026-03-20 11:17:39.000,1097.06812,-1.83988762,-1.0,670.984558,687.4424,453.4542,2.03742981,799.382
2026-03-20 11:17:34.000,1097.06812,-3.23735952,-1.0,724.3093,707.8188,476.25528,2.03637648,799.382
2026-03-20 11:17:29.000,1097.06812,-3.23735952,-1.0,724.3093,707.8188,476.25528,2.03521776,799.382
2026-03-20 11:17:24.000,1097.06812,-3.49648857,-1.0,728.1952,723.23175,483.080231,2.03521776,799.382
2026-03-20 11:17:19.000,1097.06812,-3.49648857,-1.0,728.1952,723.23175,483.080231,2.02510548,799.382
2026-03-20 11:17:14.000,1097.06812,-3.49157286,-1.0,693.4508,688.1935,464.5146,2.02510548,799.382
2026-03-20 11:17:09.000,1097.06812,-3.49157286,-1.0,693.4508,688.1935,464.5146,2.02510548,799.382
2026-03-20 11:17:04.000,1097.06812,-3.38483143,-1.0,711.312866,714.839539,480.27124,2.03416443,799.382
2026-03-20 11:16:59.000,1097.06812,-3.19522476,-1.0,711.312866,714.839539,480.27124,2.03637648,799.382
2026-03-20 11:16:54.000,1097.06812,-3.19522476,-1.0,717.6478,720.0969,492.9556,2.03637648,799.382
2026-03-20 11:16:49.000,1097.06812,-3.19522476,-1.0,676.2746,691.6875,464.2732,2.03416443,799.382
2026-03-20 11:16:44.000,1097.06812,-3.75,-1.0,676.2746,691.6875,464.2732,2.03416443,799.382
2026-03-20 11:16:39.000,1097.06812,-3.03019667,-1.0,676.2746,691.6875,464.2732,2.03416443,799.382
2026-03-20 11:16:34.000,1097.06812,-3.03019667,-1.0,702.561462,716.211,479.547058,2.03195238,799.382
2026-03-20 11:16:29.000,1097.06812,-3.52106714,-1.0,702.561462,716.211,479.547058,2.03742981,799.382
2026-03-20 11:16:24.000,1097.06812,-3.52106714,-1.0,732.701538,746.416443,490.607452,2.03742981,799.382
2026-03-20 11:16:19.000,1097.06812,-3.39044952,-1.0,735.9017,708.5046,483.299683,2.03068829,799.382
2026-03-20 11:16:14.000,1097.06812,-3.39044952,-1.0,735.9017,708.5046,483.299683,2.03068829,799.382
2026-03-20 11:16:09.000,1097.06812,-3.48314619,-1.0,735.9017,708.5046,483.299683,2.03068829,799.382
2026-03-20 11:16:04.000,1097.06812,-3.76685381,-1.0,746.743,726.0727,498.376068,2.03068829,799.382
2026-03-20 11:15:59.000,1097.06812,-3.76685381,-1.0,746.743,726.0727,498.376068,2.03300571,799.382
2026-03-20 11:15:54.000,1097.06812,-3.76685381,-1.0,753.7637,749.5839,511.279846,2.03300571,799.382
2026-03-20 11:15:49.000,1097.06812,-3.37429762,-1.0,705.369751,697.663269,480.7321,2.03195238,799.382
2026-03-20 11:15:44.000,1097.06812,-3.65449429,-1.0,705.369751,697.663269,480.7321,2.03195238,799.382
2026-03-20 11:15:39.000,1097.06812,-3.65449429,-1.0,705.369751,697.663269,480.7321,2.03195238,799.382
2026-03-20 11:15:34.000,1097.06812,-3.62359524,-1.0,670.2988,718.7254,484.484741,2.03195238,799.382
2026-03-20 11:15:29.000,1097.06812,-3.60112333,-1.0,736.2282,758.3353,496.971558,2.03637648,799.382
2026-03-20 11:15:24.000,1097.06812,-3.60112333,-1.0,736.2282,758.3353,496.971558,2.03637648,799.382
2026-03-20 11:15:19.000,1097.06812,-3.60112333,-1.0,748.1471,702.169556,473.2049,2.026264,799.382
2026-03-20 11:15:14.000,1097.06812,-3.344101,-1.0,748.1471,702.169556,473.2049,2.03858852,799.382
2026-03-20 11:15:09.000,1097.06812,-3.344101,-1.0,748.1471,702.169556,473.2049,2.03858852,799.382
2026-03-20 11:15:04.000,1097.06812,-3.73525286,-1.0,721.1745,715.525269,471.098145,2.03858852,799.382
2026-03-20 11:14:59.000,1097.06812,-3.32794952,-1.0,799.382,752.033,514.3522,2.03416443,799.382
2026-03-20 11:14:54.000,1097.06812,-3.32794952,-1.0,799.382,752.033,514.3522,2.03300571,799.382
2026-03-20 11:14:49.000,1097.06812,-3.32794952,-1.0,765.682556,721.8602,495.545135,2.03300571,799.382
2026-03-20 11:14:44.000,1097.06812,-3.83005619,-1.0,765.682556,721.8602,495.545135,2.03985262,799.382
2026-03-20 11:14:39.000,1097.06812,-3.67415714,-1.0,765.682556,721.8602,495.545135,2.03985262,799.382
2026-03-20 11:14:34.000,1097.06812,-3.67415714,-1.0,683.2953,710.6271,482.6194,2.03985262,799.382
2026-03-20 11:14:29.000,1097.06812,-2.95435381,-1.0,720.0969,749.9431,496.971558,2.04206467,799.382
2026-03-20 11:14:24.000,1097.06812,-2.95435381,-1.0,720.0969,749.9431,496.971558,2.026264,799.382
2026-03-20 11:14:19.000,1097.06812,-3.23174143,-1.0,691.0018,708.5046,466.840759,2.026264,799.382
2026-03-20 11:14:14.000,1097.06812,-3.23174143,-1.0,691.0018,708.5046,466.840759,2.03416443,799.382
2026-03-20 11:14:09.000,1097.06812,-4.373595,-1.0,691.0018,708.5046,466.840759,2.03416443,799.382
2026-03-20 11:14:04.000,1097.06812,-3.25702238,-1.0,728.1952,722.545959,478.625366,2.03416443,799.382
2026-03-20 11:13:59.000,1097.06812,-3.25702238,-1.0,783.936462,761.5028,513.4305,2.03195238,799.382
2026-03-20 11:13:54.000,1097.06812,-3.25702238,-1.0,783.936462,761.5028,513.4305,2.03195238,799.382
2026-03-20 11:13:49.000,1097.06812,-3.23033714,-1.0,710.9863,707.8188,488.961548,2.03195238,799.382
2026-03-20 11:13:44.000,1097.06812,-4.10393238,-1.0,723.23175,720.4561,494.140625,2.03300571,799.382
2026-03-20 11:13:39.000,1097.06812,-4.10393238,-1.0,723.23175,720.4561,494.140625,2.03300571,799.382
2026-03-20 11:13:34.000,1097.06812,-4.023876,-1.0,723.23175,720.4561,494.140625,2.03300571,799.382
2026-03-20 11:13:29.000,1097.06812,-3.35463476,-1.0,760.066,749.5839,505.881317,2.03521776,799.382
2026-03-20 11:13:24.000,1097.06812,-3.35463476,-1.0,760.066,749.5839,505.881317,2.026264,799.382
2026-03-20 11:13:19.000,1097.06812,-3.35463476,-1.0,719.737732,721.8602,477.6817,2.026264,799.382
2026-03-20 11:13:14.000,1097.06812,-3.51615143,-1.0,722.545959,715.525269,479.788452,2.03637648,799.382
2026-03-20 11:13:09.000,1097.06812,-3.75210667,-1.0,722.545959,715.525269,479.788452,2.03637648,799.382
2026-03-20 11:13:04.000,1097.06812,-3.75210667,-1.0,722.545959,715.525269,479.788452,2.03637648,799.382
2026-03-20 11:12:59.000,1097.06812,-3.29845476,-1.0,743.248962,744.2939,502.589539,2.03300571,799.382
2026-03-20 11:12:54.000,1097.06812,-3.29845476,-1.0,743.248962,744.2939,502.589539,2.03985262,799.382
2026-03-20 11:12:49.000,1097.06812,-3.66432571,-1.0,731.6566,712.03125,489.422424,2.03985262,799.382
2026-03-20 11:12:44.000,1097.06812,-3.66432571,-1.0,692.0467,706.7412,476.716125,2.043118,799.382
2026-03-20 11:12:39.000,1097.06812,-3.34480333,-1.0,692.0467,706.7412,476.716125,2.043118,799.382
2026-03-20 11:12:34.000,1097.06812,-3.818118,-1.0,692.0467,706.7412,476.716125,2.043118,799.382
2026-03-20 11:12:29.000,1097.06812,-3.818118,-1.0,722.186768,754.1555,515.295837,2.03195238,799.382
2026-03-20 11:12:24.000,1097.06812,-3.818118,-1.0,722.186768,754.1555,515.295837,2.02952957,799.382
2026-03-20 11:12:19.000,1097.06812,-3.40589857,-1.0,708.17804,710.9537,472.041779,2.02952957,799.382
2026-03-20 11:12:14.000,1097.06812,-3.74508429,-1.0,728.1952,714.839539,485.450317,2.02731752,799.382
2026-03-20 11:12:09.000,1097.06812,-3.74508429,-1.0,728.1952,714.839539,485.450317,2.02731752,799.382
2026-03-20 11:12:04.000,1097.06812,-3.216292,-1.0,728.1952,714.839539,485.450317,2.03195238,799.382
2026-03-20 11:11:59.000,1097.06812,-3.20224714,-1.0,780.4424,753.437134,513.649963,2.03195238,799.382
2026-03-20 11:11:54.000,1097.06812,-3.20224714,-1.0,780.4424,753.437134,513.649963,2.03521776,799.382
2026-03-20 11:11:49.000,1097.06812,-3.20224714,-1.0,680.8462,709.941345,476.716125,2.03521776,799.382
2026-03-20 11:11:44.000,1097.06812,-3.62570238,-1.0,680.8462,721.8602,477.6817,2.03300571,799.382
2026-03-20 11:11:39.000,1097.06812,-3.60814619,-1.0,710.2679,721.8602,477.6817,2.03300571,799.382
2026-03-20 11:11:34.000,1097.06812,-3.60814619,-1.0,710.2679,721.8602,477.6817,2.02847624,801.179749
2026-03-20 11:11:29.000,1097.06812,-3.79564619,-1.0,746.057251,744.2939,499.29776,2.02847624,801.179749
2026-03-20 11:11:24.000,1097.06812,-3.79564619,-1.0,746.057251,744.2939,499.29776,2.03300571,801.179749
2026-03-20 11:11:19.000,1097.06812,-3.5,-1.0,683.981,708.17804,469.45224,2.03300571,801.179749
2026-03-20 11:11:14.000,1097.06812,-3.5,-1.0,707.492249,704.2921,464.975433,2.03416443,801.179749
2026-03-20 11:11:09.000,1097.06812,-4.110253,-1.0,707.492249,704.2921,464.975433,2.03416443,801.179749
2026-03-20 11:11:04.000,1097.06812,-3.53370762,-1.0,707.492249,704.2921,464.975433,2.03858852,801.179749
2026-03-20 11:10:59.000,1097.06812,-3.53370762,-1.0,745.37146,737.9916,494.601471,2.03858852,801.179749
2026-03-20 11:10:54.000,1097.06812,-3.53370762,-1.0,687.475037,702.169556,470.132568,2.03521776,801.179749
2026-03-20 11:10:49.000,1099.12219,-3.38623571,-1.0,687.475037,702.169556,470.132568,2.03521776,801.179749
2026-03-20 11:10:44.000,1099.12219,-3.52317429,-1.0,687.475037,705.0105,475.55304,2.03637648,801.179749
2026-03-20 11:10:39.000,1099.12219,-3.52317429,-1.0,703.9656,705.0105,475.55304,2.03637648,801.179749
2026-03-20 11:10:34.000,1099.12219,-3.25140429,-1.0,703.9656,705.0105,475.55304,2.04533,801.179749
2026-03-20 11:10:29.000,1099.12219,-2.95575857,-1.0,715.1987,740.114136,498.617462,2.04533,801.179749
2026-03-20 11:10:24.000,1099.12219,-2.95575857,-1.0,687.801636,683.6218,470.615356,2.02057576,801.179749
2026-03-20 11:10:19.000,1099.12219,-2.95575857,-1.0,687.801636,683.6218,470.615356,2.03300571,801.179749
2026-03-20 11:10:14.000,1099.12219,-3.8125,-1.0,695.5407,687.4424,468.2672,2.03300571,801.179749
2026-03-20 11:10:09.000,1099.12219,-3.26474714,-1.0,695.5407,687.4424,468.2672,2.03300571,801.179749
2026-03-20 11:10:04.000,1099.12219,-3.26474714,-1.0,695.5407,687.4424,468.2672,2.040906,801.179749
2026-03-20 11:09:59.000,1099.12219,-4.030899,-1.0,748.1471,731.6893,490.388,2.040906,801.179749
2026-03-20 11:09:54.000,1099.12219,-4.030899,-1.0,643.6527,693.7774,474.850769,2.043118,801.179749
2026-03-20 11:09:49.000,1099.12219,-3.780899,-1.0,643.6527,693.7774,474.850769,2.03416443,801.179749
2026-03-20 11:09:44.000,1099.12219,-3.780899,-1.0,643.6527,709.1903,475.794434,2.03416443,801.179749
2026-03-20 11:09:39.000,1099.12219,-3.83707857,-1.0,717.6478,709.1903,475.794434,2.03416443,801.179749
2026-03-20 11:09:34.000,1099.12219,-3.790028,-1.0,717.6478,709.1903,475.794434,2.03068829,801.179749
2026-03-20 11:09:29.000,1099.12219,-3.790028,-1.0,778.3199,752.71875,498.8369,2.03068829,801.179749
2026-03-20 11:09:24.000,1099.12219,-3.790028,-1.0,701.843,693.7774,463.548981,2.02731752,801.179749
2026-03-20 11:09:19.000,1099.12219,-3.56741571,-1.0,701.843,693.7774,463.548981,2.03300571,801.179749
2026-03-20 11:09:14.000,1099.12219,-3.886938,-1.0,694.1366,690.9691,462.3859,2.03300571,801.179749
2026-03-20 11:09:09.000,1099.12219,-3.886938,-1.0,694.1366,690.9691,462.3859,2.03300571,801.179749
2026-03-20 11:09:04.000,1099.12219,-4.008427,-1.0,694.1366,690.9691,462.3859,2.040906,801.179749
2026-03-20 11:08:59.000,1099.12219,-3.11657286,-1.0,726.4319,714.1538,487.77652,2.040906,801.179749
2026-03-20 11:08:54.000,1099.12219,-3.11657286,-1.0,698.349,688.52,473.424347,2.03985262,801.179749
2026-03-20 11:08:49.000,1099.12219,-3.11657286,-1.0,698.349,688.52,473.424347,2.03521776,801.179749
2026-03-20 11:08:44.000,1099.12219,-3.90449429,-1.0,698.349,682.54425,458.150452,2.03521776,801.179749
2026-03-20 11:08:39.000,1099.12219,-3.45084286,-1.0,678.723633,682.54425,458.150452,2.03521776,801.179749
2026-03-20 11:08:34.000,1099.12219,-3.45084286,-1.0,678.723633,682.54425,458.150452,2.03985262,801.179749
2026-03-20 11:08:29.000,1099.12219,-2.719101,-1.0,737.9916,730.6443,494.601471,2.03985262,801.179749
2026-03-20 11:08:24.000,1099.12219,-2.719101,-1.0,715.1987,699.394,479.788452,2.02731752,801.179749
2026-03-20 11:08:19.000,1099.12219,-4.172753,-1.0,715.1987,699.394,479.788452,2.03416443,801.179749
2026-03-20 11:08:14.000,1099.12219,-4.172753,-1.0,715.1987,693.0916,473.907135,2.03416443,801.179749
2026-03-20 11:08:09.000,1099.12219,-3.72401667,-1.0,671.702942,693.0916,473.907135,2.03416443,801.179749
2026-03-20 11:08:04.000,1099.12219,-3.20575857,-1.0,711.312866,712.717,486.1306,2.043118,801.179749
2026-03-20 11:07:59.000,1099.12219,-3.20575857,-1.0,711.312866,712.717,486.1306,2.043118,801.179749
2026-03-20 11:07:54.000,1099.12219,-3.20575857,-1.0,681.8585,704.2921,472.9635,2.03637648,801.179749
2026-03-20 11:07:49.000,1099.12219,-3.93117952,-1.0,681.8585,704.2921,472.9635,2.03195238,801.179749
2026-03-20 11:07:43.000,1099.12219,-3.14466286,-1.0,681.8585,715.525269,476.716125,2.03195238,801.179749
2026-03-20 11:07:38.000,1099.12219,-3.14466286,-1.0,670.2988,715.525269,476.716125,2.03195238,801.179749
2026-03-20 11:07:33.000,1099.12219,-3.59901667,-1.0,747.461365,749.9431,507.768616,2.03300571,801.179749
2026-03-20 11:07:28.000,1099.12219,-3.628511,-1.0,747.461365,749.9431,507.768616,2.03637648,801.179749
2026-03-20 11:07:23.000,1099.12219,-3.628511,-1.0,757.290344,718.7254,485.450317,2.03637648,801.179749
2026-03-20 11:07:18.000,1099.12219,-3.628511,-1.0,757.290344,718.7254,485.450317,2.03985262,801.179749
2026-03-20 11:07:13.000,1099.12219,-2.67415714,-1.0,757.290344,719.737732,486.854828,2.03985262,801.179749
2026-03-20 11:07:08.000,1099.12219,-3.52809,-1.0,719.051941,719.737732,486.854828,2.03985262,801.179749
2026-03-20 11:07:03.000,1099.12219,-3.52809,-1.0,780.050537,719.737732,503.555145,2.03195238,801.179749
2026-03-20 11:06:58.000,1099.12219,-3.96559,-1.0,780.050537,719.737732,503.555145,2.03195238,801.179749
2026-03-20 11:06:53.000,1099.12219,-3.96559,-1.0,764.3111,736.5874,509.633972,2.03195238,801.179749
2026-03-20 11:06:48.000,1099.12219,-2.98735952,-1.0,764.3111,736.5874,509.633972,2.04206467,801.179749
2026-03-20 11:06:43.000,1099.12219,-2.98735952,-1.0,764.3111,736.5874,509.633972,2.04206467,801.179749
2026-03-20 11:06:38.000,1099.12219,-2.10182571,-1.0,726.4319,721.501038,475.794434,2.04206467,801.179749
2026-03-20 11:06:33.000,1099.12219,-3.01966286,-1.0,749.910461,755.527039,506.1227,2.03416443,801.179749
2026-03-20 11:06:28.000,1099.12219,-3.01966286,-1.0,749.910461,755.527039,506.1227,2.03068829,801.179749
2026-03-20 11:06:23.000,1099.12219,-3.01966286,-1.0,730.252441,734.1383,488.237366,2.03068829,801.179749
2026-03-20 11:06:18.000,1099.12219,-3.66924143,-1.0,761.5028,712.390442,487.096222,2.02952957,801.179749
2026-03-20 11:06:13.000,1099.12219,-3.55266857,-1.0,761.5028,712.390442,487.096222,2.02952957,801.179749
2026-03-20 11:06:08.000,1099.12219,-3.55266857,-1.0,761.5028,712.390442,487.096222,2.02952957,801.179749
2026-03-20 11:06:03.000,1099.12219,-3.89396048,-1.0,760.7844,740.799866,496.971558,2.02731752,801.179749
2026-03-20 11:05:58.000,1099.12219,-3.790028,-1.0,760.7844,740.799866,496.971558,2.040906,801.179749
2026-03-20 11:05:53.000,1099.12219,-3.790028,-1.0,748.8329,726.0727,506.846924,2.040906,801.179749
2026-03-20 11:05:48.000,1099.12219,-3.790028,-1.0,676.9603,720.0969,485.450317,2.03195238,801.179749
2026-03-20 11:05:43.000,1099.12219,-4.026685,-1.0,676.9603,720.0969,485.450317,2.03195238,801.179749
2026-03-20 11:05:38.000,1099.12219,-3.87429762,-1.0,676.9603,720.0969,485.450317,2.03521776,801.179749
2026-03-20 11:05:33.000,1099.12219,-3.87429762,-1.0,730.9708,744.2939,494.601471,2.03521776,801.179749
2026-03-20 11:05:28.000,1099.12219,-3.81320238,-1.0,730.9708,744.2939,494.601471,2.02384138,801.179749
2026-03-20 11:05:23.000,1099.12219,-3.81320238,-1.0,746.743,751.3146,490.1466,2.02384138,801.179749
2026-03-20 11:05:18.000,1099.12219,-3.87148857,-1.0,728.5218,715.525269,485.208923,2.043118,801.179749
2026-03-20 11:05:13.000,1099.12219,-3.87148857,-1.0,728.5218,715.525269,485.208923,2.043118,801.179749
2026-03-20 11:05:08.000,1099.12219,-3.60112333,-1.0,728.5218,715.525269,485.208923,2.03416443,801.179749
2026-03-20 11:05:03.000,1099.12219,-3.80758429,-1.0,723.23175,723.6236,487.315674,2.03416443,801.179749
2026-03-20 11:04:58.000,1099.12219,-3.80758429,-1.0,723.23175,723.6236,487.315674,2.03858852,801.179749
2026-03-20 11:04:53.000,1099.12219,-3.80758429,-1.0,755.167847,720.782654,498.376068,2.03858852,799.382
2026-03-20 11:04:48.000,1099.12219,-4.615871,-1.0,713.0762,705.0105,476.035828,2.03416443,799.382
2026-03-20 11:04:43.000,1099.12219,-3.184691,-1.0,713.0762,705.0105,476.035828,2.03416443,799.382
2026-03-20 11:04:38.000,1099.12219,-3.184691,-1.0,713.0762,705.0105,476.035828,2.040906,799.382
2026-03-20 11:04:33.000,1099.12219,-2.503511,-1.0,700.471558,714.839539,483.080231,2.040906,799.382
2026-03-20 11:04:28.000,1099.12219,-2.503511,-1.0,706.0555,709.1903,473.907135,2.03521776,799.382
2026-03-20 11:04:23.000,1099.12219,-2.503511,-1.0,706.0555,709.1903,473.907135,2.03416443,799.382
2026-03-20 11:04:18.000,1099.12219,-2.45716286,-1.0,721.501038,709.1903,466.840759,2.03416443,799.382
2026-03-20 11:04:13.000,1099.12219,-1.91573048,-1.0,721.501038,709.1903,466.840759,2.03416443,799.382
2026-03-20 11:04:08.000,1099.12219,-1.91573048,-1.0,721.501038,709.1903,466.840759,2.03637648,799.382
2026-03-20 11:04:03.000,1099.12219,-2.71980333,-1.0,704.68396,720.4561,489.663818,2.03637648,799.382
2026-03-20 11:03:58.000,1099.12219,-3.17205048,-1.0,726.4319,715.525269,474.850769,2.03521776,799.382
2026-03-20 11:03:53.000,1099.12219,-3.17205048,-1.0,726.4319,715.525269,474.850769,2.03985262,799.382
2026-03-20 11:03:48.000,1099.12219,-3.17205048,-1.0,689.924133,692.014038,469.6717,2.03985262,799.382
2026-03-20 11:03:43.000,1099.12219,-3.68960667,-1.0,689.924133,692.014038,469.6717,2.03985262,799.382
2026-03-20 11:03:38.000,1099.12219,-3.94522476,-1.0,707.492249,709.1903,484.2653,2.02847624,799.382
2026-03-20 11:03:33.000,1099.12219,-3.94522476,-1.0,707.492249,709.1903,484.2653,2.03521776,799.382
2026-03-20 11:03:28.000,1099.12219,-3.26334286,-1.0,713.7619,709.1903,492.0339,2.03521776,799.382
2026-03-20 11:03:23.000,1099.12219,-3.26334286,-1.0,713.7619,709.1903,492.0339,2.03416443,799.382
2026-03-20 11:03:18.000,1099.12219,-3.03651667,-1.0,701.5165,702.169556,463.812317,2.03416443,799.382
2026-03-20 11:03:13.000,1099.12219,-3.03651667,-1.0,701.5165,702.169556,463.812317,2.03416443,799.382
2026-03-20 11:03:08.000,1099.12219,-4.363764,-1.0,705.369751,708.5046,472.26123,2.03068829,799.382
2026-03-20 11:03:03.000,1099.12219,-4.897472,-1.0,705.369751,708.5046,472.26123,2.03637648,799.382
2026-03-20 11:02:58.000,1099.12219,-4.897472,-1.0,763.9519,731.6893,491.79248,2.03637648,799.382
2026-03-20 11:02:53.000,1099.12219,-4.897472,-1.0,763.9519,731.6893,491.79248,2.03637648,799.382
2026-03-20 11:02:48.000,1099.12219,-2.53019667,-1.0,688.1935,697.9898,471.559,2.03637648,799.382
2026-03-20 11:02:43.000,1099.12219,-2.296348,-1.0,688.1935,697.9898,471.559,2.03637648,799.382
2026-03-20 11:02:38.000,1099.12219,-2.296348,-1.0,685.352539,706.4147,477.901154,2.03858852,799.382
2026-03-20 11:02:33.000,1099.12219,-2.03651667,-1.0,685.352539,706.4147,477.901154,2.03068829,799.382
2026-03-20 11:02:28.000,1099.12219,-1.85323048,-1.0,696.9449,719.737732,475.3336,2.03068829,799.382
2026-03-20 11:02:23.000,1099.12219,-1.85323048,-1.0,721.501038,705.6963,468.025818,2.03742981,799.382
2026-03-20 11:02:18.000,1099.12219,-1.85323048,-1.0,721.501038,705.6963,468.025818,2.03742981,799.382
2026-03-20 11:02:13.000,1099.12219,-3.27457857,-1.0,721.501038,705.6963,468.025818,2.03742981,799.382
2026-03-20 11:02:08.000,1099.12219,-4.022472,-1.0,739.0365,720.0969,475.3336,2.03637648,799.382
2026-03-20 11:02:03.000,1099.12219,-4.022472,-1.0,739.0365,720.0969,475.3336,2.03068829,799.382
2026-03-20 11:01:58.000,1099.12219,-4.022472,-1.0,734.1383,720.4561,483.804443,2.03068829,799.382
2026-03-20 11:01:53.000,1099.12219,-3.46559,-1.0,712.390442,693.7774,464.734039,2.026264,799.382
2026-03-20 11:01:48.000,1099.12219,-3.66362333,-1.0,712.390442,693.7774,464.734039,2.026264,799.382
2026-03-20 11:01:43.000,1099.12219,-3.66362333,-1.0,712.390442,693.7774,464.734039,2.026264,799.382
2026-03-20 11:01:38.000,1099.12219,-4.07514048,-1.0,654.1675,690.6426,460.520538,2.03521776,799.382
2026-03-20 11:01:33.000,1099.12219,-3.39536524,-1.0,654.1675,690.6426,460.520538,2.03521776,799.382
2026-03-20 11:01:28.000,1099.12219,-3.39536524,-1.0,721.501038,733.7791,495.545135,2.03521776,799.382
2026-03-20 11:01:23.000,1099.12219,-3.39536524,-1.0,708.17804,707.133057,470.132568,2.03858852,799.382
2026-03-20 11:01:18.000,1099.12219,-3.81320238,-1.0,708.17804,707.133057,470.132568,2.03858852,799.382
2026-03-20 11:01:13.000,1099.12219,-3.665028,-1.0,708.17804,707.133057,470.132568,2.03858852,799.382
2026-03-20 11:01:08.000,1099.12219,-3.665028,-1.0,706.7412,710.9537,479.3276,2.03521776,799.382
2026-03-20 11:01:03.000,1099.12219,-3.64676952,-1.0,706.7412,710.9537,479.3276,2.03742981,799.382
2026-03-20 11:00:58.000,1099.12219,-3.64676952,-1.0,724.6685,721.8602,487.096222,2.03742981,799.382
2026-03-20 11:00:53.000,1099.12219,-3.43679762,-1.0,709.582153,705.0105,474.850769,2.03068829,799.382
2026-03-20 11:00:48.000,1099.12219,-3.43679762,-1.0,709.582153,705.0105,474.850769,2.03300571,799.382
2026-03-20 11:00:43.000,1099.12219,-3.88904476,-1.0,709.582153,705.0105,474.850769,2.03300571,799.382
2026-03-20 11:00:38.000,1099.12219,-3.59761238,-1.0,702.561462,713.435364,479.3276,2.03300571,799.382
2026-03-20 11:00:33.000,1099.12219,-3.59761238,-1.0,702.561462,713.435364,479.3276,2.03195238,799.382
2026-03-20 11:00:28.000,1099.12219,-3.59761238,-1.0,684.666748,720.0969,495.0843,2.03195238,799.382
2026-03-20 11:00:23.000,1099.12219,-3.53862333,-1.0,655.2124,688.8792,454.858673,2.03195238,799.382
2026-03-20 11:00:18.000,1099.12219,-4.352528,-1.0,655.2124,688.8792,454.858673,2.03742981,799.382
2026-03-20 11:00:13.000,1099.12219,-4.352528,-1.0,655.2124,688.8792,454.858673,2.03742981,799.382
2026-03-20 11:00:08.000,1099.12219,-3.12640429,-1.0,722.186768,699.394,464.0318,2.03742981,799.382
2026-03-20 11:00:03.000,1099.12219,-2.74016857,-1.0,722.186768,699.394,464.0318,2.03742981,799.382
2026-03-20 10:59:58.000,1099.12219,-2.74016857,-1.0,757.290344,709.1903,476.035828,2.03742981,799.382
2026-03-20 10:59:53.000,1099.12219,-2.74016857,-1.0,679.7686,691.3283,466.6213,2.026264,799.382
2026-03-20 10:59:48.000,1099.12219,-3.84761238,-1.0,679.7686,691.3283,466.6213,2.03521776,799.382
2026-03-20 10:59:43.000,1099.12219,-5.171348,-1.0,679.7686,691.3283,466.6213,2.03521776,799.382
2026-03-20 10:59:38.000,1099.12219,-5.171348,-1.0,661.1555,687.801636,459.5769,2.03521776,799.382
2026-03-20 10:59:33.000,1099.12219,-2.86446619,-1.0,661.1555,687.801636,459.5769,2.02510548,799.382
